date,open,high,low,close,volume
2023-12-11,358.76,360.45,357.58,359.94,18349050
2023-12-12,358.42,372.88,356.54,371.82,27133862
2023-12-13,368.86,371.42,368.38,369.53,20404938
2023-12-14,369.58,374.06,368.78,373.47,31608525
2023-12-15,374.25,377.7,368.34,369.89,23939462
2023-12-18,369.38,378.94,367.34,374.42,16940474
2023-12-19,373.18,378.79,370.56,378.46,31263954
2023-12-20,372.92,373.53,370.24,371.63,26063781
2023-12-21,370.06,383.48,368.68,382.42,27407505
2023-12-22,384.88,385.69,379.26,382.05,16786831
2023-12-25,382.11,383.99,380.82,383.15,18788051
2023-12-26,384.09,386.11,380.78,384.0,17961924
2023-12-27,383.75,387.91,377.96,387.21,21465662
2023-12-28,386.32,387.33,379.88,383.07,14509296
2023-12-29,380.38,383.2,378.28,378.59,24209711
2024-01-01,376.57,380.76,376.0,377.48,28002432
2024-01-02,376.02,378.12,367.68,367.96,26411183
2024-01-03,369.64,370.18,368.15,368.68,26161896
2024-01-04,366.28,369.21,359.63,361.71,26844066
2024-01-05,361.21,362.76,357.07,357.71,23117752
2024-01-08,360.2,361.72,359.05,361.19,29387708
2024-01-09,360.84,362.64,360.18,361.71,19989005
2024-01-10,361.68,375.91,360.74,371.25,36603468
2024-01-11,370.25,388.45,366.06,382.65,33569012
2024-01-12,383.54,385.17,375.85,380.42,29941356
2024-01-15,381.25,387.1,379.15,386.24,24962297
2024-01-16,385.37,388.21,380.19,382.63,27869285
2024-01-17,381.48,382.55,377.84,381.78,20951777
2024-01-18,382.44,382.51,372.26,374.26,25763834
2024-01-19,372.5,372.57,368.62,371.88,21373940
2024-01-22,370.04,370.67,365.8,367.52,32330407
2024-01-23,369.71,382.8,363.86,381.81,24215775
2024-01-24,382.11,384.64,382.06,383.92,26291458
2024-01-25,381.85,387.18,379.79,382.64,23266009
2024-01-26,382.61,386.04,380.44,380.45,16583743
2024-01-29,380.6,390.33,380.11,386.67,24878107
2024-01-30,386.69,390.69,380.97,389.98,19599793
2024-01-31,390.64,391.37,385.8,387.44,17813471
2024-02-01,389.24,401.48,386.91,398.21,27615570
2024-02-02,400.9,403.09,399.27,400.83,20920854
2024-02-05,403.97,410.04,397.03,398.95,26257255
2024-02-06,397.31,408.97,395.68,408.32,23105969
2024-02-07,406.21,407.51,399.93,403.54,22875662
2024-02-08,404.16,405.13,395.85,399.95,22848577
2024-02-09,400.07,405.32,397.53,403.44,17915568
2024-02-12,401.87,405.41,401.62,403.07,20442586
2024-02-13,403.92,412.22,403.72,407.35,22598066
2024-02-14,408.57,409.86,406.39,406.63,25694943
2024-02-15,408.66,410.36,406.53,407.68,28822155
2024-02-16,405.23,412.41,404.15,412.34,18907184
2024-02-19,414.17,414.19,401.67,404.48,18159575
2024-02-20,401.73,411.72,398.41,410.11,21388177
2024-02-21,412.71,413.33,406.78,407.19,30068549
2024-02-22,407.79,409.39,396.97,398.3,22406738
2024-02-23,396.71,405.31,394.61,399.85,19814447
2024-02-26,403.32,407.05,403.31,406.95,16301019
2024-02-27,409.14,413.84,407.35,411.01,30799699
2024-02-28,410.57,411.6,407.19,411.53,37426230
2024-02-29,413.83,417.32,407.42,407.55,32285286
2024-03-01,406.94,408.86,405.19,405.77,38294303
2024-03-04,404.53,413.34,403.85,412.24,38163062
2024-03-05,412.47,413.43,406.86,409.85,29826922
2024-03-06,409.47,415.87,407.63,415.47,20084531
2024-03-07,415.66,430.48,414.4,427.88,22994088
2024-03-08,428.04,428.36,420.24,421.86,23531945
2024-03-11,420.97,429.26,420.32,426.71,36185883
2024-03-12,427.23,430.29,423.86,425.04,21440471
2024-03-13,424.58,426.33,412.93,417.26,16140175
2024-03-14,420.66,425.45,419.06,423.87,30610573
2024-03-15,423.82,424.96,419.12,420.55,37669138
2024-03-18,420.99,433.1,418.93,428.94,35963572
2024-03-19,428.2,448.53,424.44,443.82,35150835
2024-03-20,440.93,443.68,438.55,442.92,36916943
2024-03-21,442.24,442.91,428.58,429.71,26838073
2024-03-22,431.48,431.61,428.96,429.46,29837475
2024-03-25,426.68,435.66,423.57,429.77,24789543
2024-03-26,425.15,438.43,424.33,433.98,16211791
2024-03-27,434.27,437.49,433.41,437.06,15852996
2024-03-28,440.03,440.78,425.1,426.33,16780473
2024-03-29,427.95,428.15,422.5,424.14,23618878
2024-04-01,424.49,425.35,422.43,423.32,24757241
2024-04-02,426.51,427.97,420.63,422.56,24089569
2024-04-03,424.49,430.16,423.84,429.22,18945444
2024-04-04,430.04,430.42,422.24,425.99,15448656
2024-04-05,426.07,440.99,424.93,438.29,15259644
2024-04-08,435.5,447.55,433.39,443.18,35474651
2024-04-09,444.27,449.08,444.24,447.97,32654176
2024-04-10,450.04,450.3,443.74,447.9,24401518
2024-04-11,452.03,455.62,440.89,443.22,22374318
2024-04-12,442.55,442.77,429.06,430.69,19802153
2024-04-15,429.36,431.58,425.76,430.56,22158742
2024-04-16,430.29,432.36,425.67,425.71,32568439
2024-04-17,425.31,427.86,416.1,418.19,32051668
2024-04-18,416.7,419.9,407.46,411.42,35822594
2024-04-19,408.47,410.1,404.46,406.11,27072141
2024-04-22,407.71,416.97,403.93,410.91,23077343
2024-04-23,414.21,415.81,412.67,414.44,36646294
2024-04-24,418.67,423.82,396.17,400.02,18497404
2024-04-25,401.13,405.18,390.42,394.51,29610332
2024-04-26,392.64,397.1,390.3,395.13,23125503
2024-04-29,396.36,399.48,388.0,388.12,35868070
2024-04-30,388.26,388.54,385.13,385.15,28665563
2024-05-01,383.99,390.07,379.31,389.08,21971871
2024-05-02,387.5,395.87,386.99,394.62,21677859
2024-05-03,391.2,404.09,389.12,401.01,25849720
2024-05-06,394.97,409.04,392.98,405.69,25401662
2024-05-07,404.65,409.24,404.05,405.5,21583289
2024-05-08,406.17,409.5,405.67,405.73,19559435
2024-05-09,407.48,409.83,395.85,397.73,19128621
2024-05-10,398.61,398.92,391.57,393.15,22943652
2024-05-13,393.43,394.11,381.35,381.93,19917059
2024-05-14,380.48,399.5,379.39,394.01,33805232
2024-05-15,393.56,395.6,392.64,395.19,37825484
2024-05-16,395.15,401.83,394.44,401.41,19943282
2024-05-17,402.96,407.23,399.67,402.32,31129626
2024-05-20,402.35,405.3,401.21,402.28,38336732
2024-05-21,401.36,418.78,395.65,414.99,36788520
2024-05-22,416.15,427.57,413.79,426.34,28977891
2024-05-23,426.95,430.27,419.67,420.89,27403659
2024-05-24,421.88,422.03,412.38,412.89,21169991
2024-05-27,408.59,423.36,408.51,418.98,14833182
2024-05-28,421.58,425.81,419.57,424.91,25028262
2024-05-29,421.83,435.67,417.13,435.37,24863075
2024-05-30,436.13,439.06,420.53,422.76,28299148
2024-05-31,423.99,425.62,418.28,420.63,22868823
2024-06-03,421.21,426.33,409.48,410.7,27043275
2024-06-04,408.67,415.04,407.74,408.8,34250888
2024-06-05,409.88,411.13,401.29,404.32,18230327
2024-06-06,406.35,407.28,392.5,393.33,20142943
2024-06-07,395.71,396.78,389.73,391.76,27291856
2024-06-10,390.54,394.04,387.53,387.7,14400611
2024-06-11,389.49,395.17,388.18,393.05,22016503
2024-06-12,394.05,399.73,386.43,388.3,24271529
2024-06-13,389.47,402.77,387.41,399.87,19637971
2024-06-14,400.31,413.66,399.55,406.33,26148147
2024-06-17,409.06,414.55,407.85,412.52,31185053
2024-06-18,411.18,413.04,399.58,401.13,37031359
2024-06-19,401.96,404.34,397.23,397.65,28083873
2024-06-20,396.24,400.72,395.48,400.33,33229912
2024-06-21,400.52,401.22,394.24,395.46,24604268
2024-06-24,395.95,407.83,393.41,407.51,36948889
2024-06-25,405.35,410.96,404.78,406.97,24936721
2024-06-26,407.11,409.06,403.51,407.93,21942590
2024-06-27,408.89,411.58,407.81,411.11,17903734
2024-06-28,413.45,423.86,412.79,421.01,23681956
2024-07-01,423.57,425.51,418.19,418.6,18588982
2024-07-02,416.16,421.69,413.92,418.61,18952849
2024-07-03,416.36,423.22,412.96,423.21,25694019
2024-07-04,421.38,424.7,417.26,420.22,24702213
2024-07-05,420.29,421.6,418.75,419.74,15719503
2024-07-08,421.94,422.28,420.43,421.7,18821441
2024-07-09,421.92,425.61,416.32,419.9,37801370
2024-07-10,419.13,432.03,418.11,431.89,16220268
2024-07-11,433.58,444.72,432.49,444.3,24251369
2024-07-12,445.25,455.61,437.02,451.96,19098009
2024-07-15,452.57,455.85,439.37,444.17,37268853
2024-07-16,448.66,448.78,440.05,440.16,32240942
2024-07-17,441.71,444.92,441.51,441.8,35060106
2024-07-18,438.56,446.7,438.08,443.62,33456140
2024-07-19,443.22,443.66,435.38,438.78,23597311
2024-07-22,436.97,439.34,435.66,438.96,32113091
2024-07-23,435.98,440.18,434.47,436.91,22618292
2024-07-24,439.17,439.69,428.71,429.39,32675587
2024-07-25,429.66,436.76,428.59,433.33,20699714
2024-07-26,435.25,444.6,434.74,441.9,19173837
2024-07-29,443.66,454.17,443.01,452.64,19095941
2024-07-30,450.24,453.42,446.88,448.55,15657686
2024-07-31,448.14,452.62,440.6,452.23,28616511
2024-08-01,447.31,455.11,444.48,451.65,23486384
2024-08-02,446.46,446.54,441.76,445.61,26065585
2024-08-05,445.87,458.09,445.29,451.79,24098275
2024-08-06,450.49,458.83,448.1,453.11,22548484
2024-08-07,455.34,460.44,450.95,457.47,31040502
2024-08-08,459.86,462.01,453.92,454.34,31536395
2024-08-09,456.38,458.4,456.2,456.71,26244829
2024-08-12,463.9,468.02,459.04,465.17,33171877
2024-08-13,467.27,470.35,451.23,452.81,22455187
2024-08-14,455.35,457.96,449.42,453.75,34183152
2024-08-15,453.22,454.13,443.16,446.1,19317342
2024-08-16,448.78,449.01,432.58,433.08,19086754
2024-08-19,429.57,438.06,426.82,437.7,18547486
2024-08-20,439.41,443.74,434.03,440.3,32599007
2024-08-21,439.49,451.06,438.69,447.55,19163189
2024-08-22,447.6,450.93,443.37,443.93,34388599
2024-08-23,444.09,447.44,440.18,446.64,27891993
2024-08-26,443.94,447.43,439.7,442.38,30925147
2024-08-27,443.95,444.36,440.65,440.93,31129059
2024-08-28,438.38,446.52,436.98,443.87,32895338
2024-08-29,445.7,456.92,442.37,455.06,33678491
2024-08-30,454.4,465.23,451.65,464.39,19657479
2024-09-02,463.8,465.16,461.86,464.11,24316612
2024-09-03,463.49,475.33,463.17,473.41,19997304
2024-09-04,471.44,492.8,468.67,484.57,31079578
2024-09-05,484.76,493.75,479.47,493.75,22180344
2024-09-06,492.68,496.51,486.04,488.71,32781042
2024-09-09,484.95,485.91,475.45,482.0,29045547
2024-09-10,480.65,480.9,464.93,468.15,28064442
2024-09-11,471.54,472.97,463.16,465.67,37365428
2024-09-12,464.68,471.17,463.18,470.21,37930294
2024-09-13,472.75,474.97,451.34,453.81,16921727
2024-09-16,453.3,454.33,449.57,454.13,24683892
2024-09-17,453.45,456.07,450.54,455.45,23460521
2024-09-18,455.35,457.64,441.75,445.67,32373181
2024-09-19,444.36,445.25,434.35,436.25,25481312
2024-09-20,434.82,438.81,434.25,437.55,32186501
2024-09-23,441.44,442.13,441.17,441.41,35749336
2024-09-24,441.47,443.47,433.0,434.03,27463565
2024-09-25,431.2,441.83,430.76,439.56,18189188
2024-09-26,437.04,442.89,434.87,441.73,23984826
2024-09-27,440.61,445.61,437.73,444.99,32418524
2024-09-30,444.05,455.68,442.03,451.98,26316995
2024-10-01,454.64,460.56,454.18,456.9,27014152
2024-10-02,455.28,472.36,450.36,466.36,28805082
2024-10-03,464.74,467.4,463.78,465.46,36696866
2024-10-04,464.23,464.73,456.73,459.7,18949259
2024-10-07,461.58,462.31,457.55,458.85,33555412
2024-10-08,462.6,463.59,460.23,462.41,25259959
2024-10-09,460.75,466.12,457.61,465.1,33625782
2024-10-10,463.91,464.65,455.2,458.19,24868192
2024-10-11,455.93,459.47,444.92,447.98,38014219
2024-10-14,451.24,454.87,435.37,436.8,15625724
2024-10-15,436.14,438.39,431.45,433.86,30049903
2024-10-16,437.33,437.6,424.2,425.45,36078893
2024-10-17,421.99,422.16,409.72,412.02,30784681
2024-10-18,413.3,417.92,412.6,412.85,30015302
2024-10-21,414.83,415.93,402.13,402.83,25994831
2024-10-22,401.87,403.59,396.68,399.65,19902433
2024-10-23,399.16,401.46,396.16,396.31,37019263
2024-10-24,396.0,397.04,390.45,392.61,37346124
2024-10-25,395.73,399.44,386.44,388.83,33807803
2024-10-28,389.04,389.82,383.51,386.44,33775406
2024-10-29,387.14,388.99,383.06,388.07,34179357
2024-10-30,387.9,399.51,384.32,399.21,17476262
2024-10-31,397.39,402.58,396.86,401.98,30122367
2024-11-01,403.55,412.03,403.08,411.96,27932758
2024-11-04,412.75,413.94,400.88,405.0,26203385
2024-11-05,404.69,410.35,398.97,401.99,28098163
2024-11-06,399.8,401.55,399.05,400.75,18270950
2024-11-07,400.55,406.07,400.34,404.39,15864636
2024-11-08,401.89,422.64,401.39,418.64,21661654
2024-11-11,420.14,420.61,412.26,413.95,21371199
2024-11-12,414.56,414.8,411.97,413.85,32593127
2024-11-13,415.33,419.02,403.27,404.41,33889724
2024-11-14,406.38,408.36,393.61,395.93,35893804
2024-11-15,395.5,400.19,394.01,398.17,15154826
2024-11-18,399.06,401.99,395.39,395.59,29567840
2024-11-19,397.5,402.01,394.95,399.41,33007241
2024-11-20,400.57,404.1,397.92,399.7,33343603
2024-11-21,399.42,403.78,397.09,403.04,23407613
2024-11-22,401.04,406.39,397.61,403.64,18272968
2024-11-25,402.78,405.36,393.86,396.76,36013184
2024-11-26,396.72,399.58,394.95,396.94,35260478
2024-11-27,398.9,403.53,398.14,402.15,18972700
2024-11-28,402.25,403.64,397.44,400.31,20319996
2024-11-29,401.02,407.01,398.3,406.99,18067104
2024-12-02,409.29,418.89,408.06,414.15,38102292
2024-12-03,413.49,416.86,411.85,414.86,30104543
2024-12-04,413.15,417.98,410.78,417.78,21305282
2024-12-05,417.24,418.25,406.54,409.71,35954103
2024-12-06,410.57,412.76,397.45,399.33,37944459
2024-12-09,401.76,412.25,400.13,407.54,35623165
2024-12-10,405.95,407.43,402.4,403.88,37646400
2024-12-11,404.67,413.08,401.63,412.86,15717844
2024-12-12,413.81,417.47,410.4,416.7,21146420
2024-12-13,415.26,422.63,413.73,420.93,35096533
2024-12-16,422.73,426.31,422.59,426.11,20746934
2024-12-17,426.28,432.65,422.36,424.14,19614535
2024-12-18,422.43,422.74,419.96,420.41,15445268
2024-12-19,416.07,427.6,412.16,427.08,16771268
2024-12-20,427.24,442.51,421.22,438.32,27778866
2024-12-23,438.77,438.85,433.15,434.11,34990340
2024-12-24,434.35,445.75,431.28,442.8,29242868
2024-12-25,441.97,442.32,439.74,442.15,35357722
2024-12-26,440.74,443.01,431.78,433.38,25769985
2024-12-27,432.83,438.58,424.09,425.68,22852814
2024-12-30,422.77,424.44,418.72,420.38,23618392
2024-12-31,424.66,426.7,422.65,422.76,27130950
2025-01-01,423.61,434.11,421.37,432.69,33067378
2025-01-02,432.27,435.26,429.06,431.52,23022281
2025-01-03,431.84,434.56,421.07,425.72,38378832
2025-01-06,426.81,431.3,417.34,417.42,31474976
2025-01-07,414.85,418.27,414.45,418.1,16632151
2025-01-08,422.44,425.17,411.88,413.1,15268916
2025-01-09,415.18,415.82,411.77,415.7,20001302
2025-01-10,416.05,425.97,412.74,425.37,15811077
2025-01-13,422.76,433.71,421.15,429.75,26205630
2025-01-14,426.95,436.14,424.38,431.77,30274789
2025-01-15,434.03,434.34,421.81,423.48,23156029
2025-01-16,424.13,426.22,421.65,421.85,25806488
2025-01-17,423.19,428.55,420.73,427.83,34187692
2025-01-20,425.53,429.28,418.69,420.92,33236863
2025-01-21,420.35,422.25,419.32,420.52,20497146
2025-01-22,419.36,421.0,410.18,411.39,37122387
2025-01-23,408.62,413.13,407.25,410.64,23979794
2025-01-24,410.9,412.38,399.18,400.55,24457832
2025-01-27,400.43,412.59,396.81,410.3,36974051
2025-01-28,414.17,416.32,413.36,414.62,35553233
2025-01-29,413.95,416.65,411.02,411.95,24730087
2025-01-30,410.78,419.46,408.57,418.09,36149962
2025-01-31,415.01,434.49,414.4,434.42,38357314
2025-02-03,432.98,446.79,432.97,441.78,25629219
2025-02-04,442.24,443.61,439.33,441.87,32414437
2025-02-05,445.72,449.13,437.89,439.67,29176890
2025-02-06,439.3,441.68,432.49,434.38,20089800
2025-02-07,435.28,444.78,430.03,444.51,21748238
2025-02-10,443.14,457.75,439.59,452.29,27257603
2025-02-11,450.62,450.86,447.42,450.09,37068637
2025-02-12,448.36,453.09,441.65,451.19,31870910
2025-02-13,452.06,460.92,450.16,458.73,18038827
2025-02-14,462.01,466.97,457.55,464.77,25060637
2025-02-17,465.52,472.9,461.57,470.09,30070510
2025-02-18,467.59,469.29,458.3,459.9,27934233
2025-02-19,459.38,461.08,446.11,451.11,27342029
2025-02-20,450.27,450.74,440.5,443.05,33325764
2025-02-21,445.1,445.74,440.21,440.84,19682477
2025-02-24,440.9,443.38,438.84,439.09,14614230
2025-02-25,438.31,451.44,437.12,448.85,35215650
2025-02-26,449.89,454.8,435.63,441.24,22074802
2025-02-27,441.98,442.74,435.58,435.99,29148872
2025-02-28,433.44,435.37,425.07,431.23,24761384
2025-03-03,433.85,435.2,430.57,434.88,21472133
2025-03-04,432.63,439.78,429.49,437.51,16597569
2025-03-05,438.49,444.86,433.57,443.62,19892113
2025-03-06,447.64,448.29,428.78,429.03,36883522
2025-03-07,426.24,434.85,422.97,433.01,30788604
2025-03-10,428.92,437.28,428.29,433.69,33212434
2025-03-11,432.73,436.14,425.34,428.84,34720346
2025-03-12,426.81,427.88,421.36,423.01,35433305
2025-03-13,426.56,426.83,420.67,422.09,26427455
2025-03-14,420.51,422.64,415.4,415.96,25640204
2025-03-17,416.24,420.08,408.62,409.2,31074027
2025-03-18,410.39,411.96,403.7,405.89,33924385
2025-03-19,406.93,407.87,390.35,391.85,35655501
2025-03-20,392.21,392.84,389.17,392.82,25234227
2025-03-21,391.47,393.56,390.27,392.81,19439416
2025-03-24,393.94,400.1,391.26,399.37,22939461
2025-03-25,398.94,402.61,394.43,401.8,26717544
2025-03-26,399.15,400.37,398.4,400.07,23477988
2025-03-27,399.45,402.0,390.05,393.37,38332433
2025-03-28,393.64,396.93,379.03,382.8,20900667
2025-03-31,383.09,385.31,363.26,367.41,16631563
2025-04-01,367.04,368.06,352.34,356.08,31114442
2025-04-02,356.35,356.35,355.25,356.27,37747989
2025-04-03,358.55,362.67,358.22,361.61,31829114
2025-04-04,360.07,362.99,358.04,358.96,32191665
2025-04-07,358.02,360.19,353.89,358.48,33426522
2025-04-08,355.49,362.64,355.37,361.85,19163685
2025-04-09,359.85,372.34,358.43,370.27,34943630
2025-04-10,371.1,373.3,355.23,356.49,23500017
2025-04-11,357.06,358.56,353.16,354.09,16186451
2025-04-14,356.04,360.73,355.45,358.83,29370519
2025-04-15,357.56,362.52,353.87,360.96,37835711
2025-04-16,358.93,361.93,351.76,352.83,27298465
2025-04-17,352.71,355.35,349.23,352.18,28602898
2025-04-18,352.93,353.87,351.1,353.74,36105000
2025-04-21,352.1,352.71,342.47,344.61,22269144
2025-04-22,344.73,351.7,344.67,350.08,21892030
2025-04-23,348.97,350.71,345.24,346.96,30877384
2025-04-24,345.94,346.27,343.61,345.72,16405782
2025-04-25,343.97,351.25,343.47,350.7,37548054
2025-04-28,353.56,356.2,349.98,350.61,15875822
2025-04-29,350.86,351.26,346.29,349.36,34563001
2025-04-30,348.91,359.61,345.37,355.68,36862007
2025-05-01,357.59,361.09,343.51,345.61,20251323
2025-05-02,345.87,347.54,334.34,336.59,31307340
2025-05-05,334.61,336.23,330.19,333.05,26586239
2025-05-06,332.43,333.43,329.19,332.11,33874360
2025-05-07,334.43,336.65,332.82,333.08,27734087
2025-05-08,333.63,338.88,330.83,336.53,35356497
2025-05-09,336.11,338.32,332.84,333.46,21710605
2025-05-12,331.95,341.68,329.98,341.36,35562682
2025-05-13,342.1,342.9,337.42,338.85,17944627
2025-05-14,339.01,339.99,330.43,332.82,37416038
2025-05-15,333.83,335.13,327.11,329.64,33868522
2025-05-16,331.76,331.83,323.23,323.76,32419580
2025-05-19,324.81,327.78,316.81,318.93,30344976
2025-05-20,317.38,321.87,314.53,321.75,20067189
2025-05-21,321.9,330.87,321.9,329.84,19824294
2025-05-22,329.77,345.94,324.31,342.36,32955110
2025-05-23,343.01,346.75,342.84,346.72,27991305
2025-05-26,347.5,348.54,341.5,346.56,26870248
2025-05-27,347.75,356.45,346.49,353.93,15086777
2025-05-28,350.42,351.19,342.41,346.39,22046813
2025-05-29,349.31,350.44,346.13,346.37,38134752
2025-05-30,345.64,346.97,340.79,344.95,35561035
2025-06-02,347.16,354.02,343.55,349.58,26958544
2025-06-03,349.53,357.36,349.19,355.36,16865874
2025-06-04,355.04,361.74,351.14,360.55,29579889
2025-06-05,358.53,359.17,355.19,358.3,36212835
2025-06-06,358.94,363.67,344.42,345.88,17174284
2025-06-09,344.21,355.93,343.65,355.01,15311727
2025-06-10,353.24,356.31,353.03,355.52,20537983
2025-06-11,353.93,360.52,348.4,356.87,19199777
2025-06-12,355.48,356.08,349.25,354.14,32980639
2025-06-13,355.8,365.71,354.26,363.28,20328402
2025-06-16,361.09,363.37,357.57,359.46,33425038
2025-06-17,360.52,363.05,360.23,361.04,33333627
2025-06-18,362.33,363.43,353.73,356.54,33232457
2025-06-19,355.42,367.11,352.74,366.02,38362939
2025-06-20,365.77,367.51,363.64,367.34,24615739
2025-06-23,367.61,368.05,355.79,359.28,27795067
2025-06-24,358.56,360.94,355.86,356.84,22693077
2025-06-25,359.06,367.95,357.55,366.66,34404523
2025-06-26,367.02,367.99,363.07,365.71,26659036
2025-06-27,368.23,369.66,352.59,353.04,27416895
2025-06-30,357.76,358.66,336.79,336.97,33391059
2025-07-01,335.2,339.61,333.77,338.29,30837145
2025-07-02,336.89,337.25,334.8,335.85,23363670
2025-07-03,336.68,340.04,333.49,335.79,25654571
2025-07-04,339.22,340.43,334.13,336.17,23457666
2025-07-07,335.68,336.34,333.34,336.22,23820640
2025-07-08,334.51,337.29,324.73,326.83,25185497
2025-07-09,325.62,329.21,324.22,328.94,35155056
2025-07-10,324.86,338.6,324.62,337.77,19105729
2025-07-11,337.66,338.62,329.64,329.89,21697716
2025-07-14,329.89,333.88,324.28,327.88,35511983
2025-07-15,327.61,340.03,326.88,337.06,23975949
2025-07-16,337.54,337.85,333.17,334.83,20465622
2025-07-17,336.69,340.58,334.88,335.2,28549239
2025-07-18,338.64,340.4,332.34,334.0,35536085
2025-07-21,334.65,338.75,333.18,338.51,14778509
2025-07-22,338.16,343.07,336.6,341.56,28483876
2025-07-23,340.36,343.49,333.04,333.86,15164447
2025-07-24,334.44,335.58,333.04,333.51,21749722
2025-07-25,332.43,335.52,332.35,333.87,16147441
2025-07-28,333.84,337.12,328.07,328.81,36101286
2025-07-29,327.47,330.41,326.05,327.62,31558304
2025-07-30,324.91,326.76,318.48,323.05,26488225
2025-07-31,324.48,324.92,322.6,324.23,29676618
2025-08-01,323.5,327.52,319.77,320.98,37835138
2025-08-04,320.58,335.34,320.3,333.32,36683905
2025-08-05,330.77,335.44,326.9,327.67,17895031
2025-08-06,328.36,329.66,321.64,323.17,36728042
2025-08-07,324.7,331.5,322.1,330.65,25267331
2025-08-08,332.0,334.22,327.33,330.1,27201808
2025-08-11,329.76,335.39,329.41,332.11,20283957
2025-08-12,331.4,335.24,330.12,333.56,26538858
2025-08-13,332.73,338.41,332.4,334.64,21340561
2025-08-14,335.05,343.57,334.72,339.73,35184300
2025-08-15,339.49,341.16,332.21,332.99,14677503
2025-08-18,333.72,337.65,332.36,332.74,23553877
2025-08-19,334.44,335.42,330.1,332.55,22889394
2025-08-20,332.29,334.25,330.08,332.77,23042785
2025-08-21,332.63,344.38,332.44,341.38,26282908
2025-08-22,341.21,341.86,339.03,339.06,30869226
2025-08-25,337.4,348.37,334.25,344.16,24150456
2025-08-26,343.16,345.17,342.02,344.18,19979249
2025-08-27,344.54,351.05,344.07,350.26,37843712
2025-08-28,351.47,358.57,351.28,357.96,17345681
2025-08-29,361.31,363.4,355.07,357.86,30999967
2025-09-01,357.45,368.17,354.32,366.79,19914627
2025-09-02,364.63,372.46,363.76,369.16,31510114
2025-09-03,368.74,373.11,363.45,366.81,28003859
2025-09-04,368.5,370.0,357.52,358.43,16230277
2025-09-05,357.44,366.15,355.61,365.07,32973582
2025-09-08,364.23,364.96,359.48,359.83,16658874
2025-09-09,360.75,365.35,357.65,364.08,19625262
2025-09-10,362.97,370.04,361.47,368.58,30985236
2025-09-11,366.89,370.07,365.3,368.69,23445109
2025-09-12,371.18,380.12,370.84,377.57,17203383
2025-09-15,377.61,379.26,369.54,372.52,35761453
2025-09-16,372.29,379.32,368.86,379.1,32915523
2025-09-17,378.78,381.2,375.07,379.94,24097672
2025-09-18,381.19,381.64,367.62,368.83,35413736
2025-09-19,367.2,370.65,362.71,363.43,30265596
2025-09-22,362.03,362.33,354.06,355.96,18942366
2025-09-23,355.75,358.59,355.16,355.96,27234842
2025-09-24,352.53,352.57,346.02,346.36,22018317
2025-09-25,345.85,346.4,345.59,346.15,35568550
2025-09-26,346.83,348.71,344.57,347.85,19788749
2025-09-29,346.97,350.16,341.99,344.09,35916546
